# Bench capture -- DAQ-2200, firmware 4.11b
# operator: A. Du
# date: 2026-03-14T09:15:00+08:00
# sample_rate_hz = 500
# columns: index ; time_s ; channel_a_volts ; probe_temp_c ; status
#
# NOTE: status=OK means the sample is trustworthy. Anything else is not.

2262 ; 4.524000 ; -1.94537 ; 30.587 ; OK
2263 ; 4.526000 ; -2.39370 ; 30.522 ; OK
2264 ; 4.528000 ; -2.24536 ; 30.626 ; OK
2265 ; 4.530000 ; -2.62277 ; 30.508 ; OK
2266 ; 4.532000 ; -2.40657 ; 30.578 ; OK
2267 ; 4.534000 ; -2.44290 ; 30.517 ; OK
2268 ; 4.536000 ; -2.51207 ; 30.553 ; OK
2269 ; 4.538000 ; -1.33453 ; 30.563 ; OK
2270 ; 4.540000 ; -1.28623 ; 30.459 ; OK
2271 ; 4.542000 ; -1.17095 ; 30.631 ; OK
2272 ; 4.544000 ; -1.74521 ; 30.564 ; OK
2273 ; 4.546000 ; -1.44753 ; 30.611 ; OK
2274 ; 4.548000 ; -2.01123 ; 30.639 ; OK
2275 ; 4.550000 ; -1.92208 ; 30.650 ; OK
2276 ; 4.552000 ; -2.96922 ; 30.508 ; OK
2277 ; 4.554000 ; -1.96910 ; 30.584 ; OK
2278 ; 4.556000 ; -2.09510 ; 30.630 ; OK
2279 ; 4.558000 ; -1.64121 ; 30.573 ; OK
2280 ; 4.560000 ; -1.05585 ; 30.599 ; OK
2281 ; 4.562000 ; 0.23562 ; 30.583 ; OK
2282 ; 4.564000 ; 0.21068 ; 30.596 ; OK
2283 ; 4.566000 ; 0.32124 ; 30.659 ; OK
2284 ; 4.568000 ; -0.23523 ; 30.735 ; OK
2285 ; 4.570000 ; -0.36450 ; 30.647 ; OK
2286 ; 4.572000 ; -0.21979 ; 30.711 ; OK
2287 ; 4.574000 ; -0.22214 ; 30.622 ; OK
2288 ; 4.576000 ; -0.46984 ; 30.598 ; OK
2289 ; 4.578000 ; -0.20880 ; 30.583 ; OK
2290 ; 4.580000 ; 0.51690 ; 30.736 ; OK
2291 ; 4.582000 ; 0.94596 ; 30.702 ; OK
2292 ; 4.584000 ; 2.09129 ; 30.663 ; OK
2293 ; 4.586000 ; 2.36204 ; 30.661 ; OK
2294 ; 4.588000 ; 2.07503 ; 30.742 ; OK
2295 ; 4.590000 ; 1.83543 ; 30.716 ; OK
2296 ; 4.592000 ; 1.65230 ; 30.662 ; OK
2297 ; 4.594000 ; 1.40200 ; 30.746 ; OK
2298 ; 4.596000 ; 1.34197 ; 30.743 ; OK
2299 ; 4.598000 ; 1.40594 ; 30.677 ; OK
2300 ; 4.600000 ; 1.27203 ; 30.688 ; OK
2301 ; 4.602000 ; 1.89752 ; 30.663 ; OK
2302 ; 4.604000 ; 2.07429 ; 30.666 ; OK
2303 ; 4.606000 ; 2.15674 ; 30.755 ; OK
2304 ; 4.608000 ; 2.96699 ; 30.706 ; OK
2305 ; 4.610000 ; 3.09358 ; 30.722 ; OK
2306 ; 4.612000 ; 2.94495 ; 30.671 ; OK
2307 ; 4.614000 ; 2.24049 ; 30.682 ; OK
2308 ; 4.616000 ; 1.52044 ; 30.742 ; OK
2309 ; 4.618000 ; 1.28224 ; 30.693 ; OK
2310 ; 4.620000 ; 0.85451 ; 30.819 ; OK
2311 ; 4.622000 ; 0.58902 ; 30.687 ; OK
2312 ; 4.624000 ; 0.49339 ; 30.699 ; OK
2313 ; 4.626000 ; 0.76464 ; 30.723 ; OK
2314 ; 4.628000 ; 1.26997 ; 30.787 ; OK
2315 ; 4.630000 ; 1.98000 ; 30.700 ; OK
2316 ; 4.632000 ; 2.07277 ; 30.909 ; OK
2317 ; 4.634000 ; 1.44889 ; 30.824 ; OK
2318 ; 4.636000 ; 0.99416 ; 30.691 ; OK
2319 ; 4.638000 ; 1.18622 ; 30.804 ; OK
2320 ; 4.640000 ; -0.44553 ; 30.830 ; OK
2321 ; 4.642000 ; -0.41578 ; 30.731 ; OK
2322 ; 4.644000 ; -0.77318 ; 30.853 ; OK
2323 ; 4.646000 ; -1.28685 ; 30.870 ; OK
2324 ; 4.648000 ; -1.00067 ; 30.910 ; OK
2325 ; 4.650000 ; -1.00540 ; 30.823 ; OK
2326 ; 4.652000 ; -0.24380 ; 30.784 ; OK
2327 ; 4.654000 ; -0.52325 ; 30.834 ; OK
2328 ; 4.656000 ; -0.51427 ; 30.829 ; OK
2329 ; 4.658000 ; -0.45264 ; 30.876 ; OK
2330 ; 4.660000 ; -0.88793 ; 30.839 ; OK
2331 ; 4.662000 ; -1.48946 ; 30.781 ; OK
2332 ; 4.664000 ; -1.34082 ; 30.845 ; OK
2333 ; 4.666000 ; -2.33290 ; 30.880 ; OK
2334 ; 4.668000 ; -2.83797 ; 30.794 ; OK
2335 ; 4.670000 ; -2.91904 ; 30.882 ; OK
2336 ; 4.672000 ; -2.77990 ; 30.790 ; OK
2337 ; 4.674000 ; -1.87990 ; 30.815 ; OK
2338 ; 4.676000 ; -1.68377 ; 30.856 ; OK
2339 ; 4.678000 ; -1.30619 ; 30.911 ; OK
2340 ; 4.680000 ; -1.10974 ; 30.914 ; OK
2341 ; 4.682000 ; -1.06363 ; 30.845 ; OK
2342 ; 4.684000 ; -1.18635 ; 30.891 ; OK
2343 ; 4.686000 ; -1.37712 ; 30.911 ; OK
2344 ; 4.688000 ; -2.13554 ; 30.939 ; OK
2345 ; 4.690000 ; -2.06209 ; 30.920 ; OK
2346 ; 4.692000 ; -2.67550 ; 30.842 ; OK
2347 ; 4.694000 ; -1.89777 ; 30.902 ; OK
2348 ; 4.696000 ; -2.04062 ; 30.898 ; OK
2349 ; 4.698000 ; -0.96001 ; 30.951 ; OK
2350 ; 4.700000 ; -0.61172 ; 30.950 ; OK
2351 ; 4.702000 ; -0.41558 ; 30.898 ; OK
2352 ; 4.704000 ; -0.47301 ; 30.936 ; OK
2353 ; 4.706000 ; 0.29219 ; 30.937 ; OK
2354 ; 4.708000 ; -0.46837 ; 30.990 ; OK
2355 ; 4.710000 ; -0.79474 ; 30.861 ; OK
2356 ; 4.712000 ; -0.94882 ; 30.841 ; OK
2357 ; 4.714000 ; -1.06769 ; 30.825 ; OK
2358 ; 4.716000 ; -0.34385 ; 30.952 ; OK
2359 ; 4.718000 ; -0.76456 ; 30.892 ; OK
2360 ; 4.720000 ; 0.23255 ; 30.885 ; OK
2361 ; 4.722000 ; 0.94327 ; 30.904 ; OK
2362 ; 4.724000 ; 1.54337 ; 30.969 ; OK
2363 ; 4.726000 ; 1.78439 ; 30.947 ; OK
2364 ; 4.728000 ; 1.83655 ; 30.872 ; OK
2365 ; 4.730000 ; 1.50783 ; 31.081 ; OK
2366 ; 4.732000 ; 1.45229 ; 30.914 ; OK
2367 ; 4.734000 ; 1.06715 ; 30.878 ; OK
2368 ; 4.736000 ; 0.88508 ; 31.004 ; OK
2369 ; 4.738000 ; 0.87836 ; 30.959 ; OK
2370 ; 4.740000 ; 0.92753 ; 30.923 ; OK
2371 ; 4.742000 ; 0.75447 ; 31.075 ; OK
2372 ; 4.744000 ; 2.22898 ; 30.925 ; OK
2373 ; 4.746000 ; 2.37104 ; 31.055 ; OK
2374 ; 4.748000 ; 3.07980 ; 31.103 ; OK
2375 ; 4.750000 ; 2.87785 ; 30.993 ; OK
2376 ; 4.752000 ; 2.73747 ; 30.944 ; OK
2377 ; 4.754000 ; 2.81710 ; 31.041 ; OK
2378 ; 4.756000 ; 1.46660 ; 30.993 ; OK
2379 ; 4.758000 ; 1.16722 ; 30.895 ; OK
2380 ; 4.760000 ; 0.98902 ; 31.028 ; OK
2381 ; 4.762000 ; 1.19485 ; 31.134 ; OK
2382 ; 4.764000 ; 0.56196 ; 31.024 ; OK
2383 ; 4.766000 ; 1.40630 ; 31.069 ; OK
2384 ; 4.768000 ; 1.65025 ; 31.064 ; OK
2385 ; 4.770000 ; 1.63300 ; 30.954 ; OK
2386 ; 4.772000 ; 1.46031 ; 31.119 ; OK
2387 ; 4.774000 ; 1.74870 ; 31.083 ; OK
2388 ; 4.776000 ; 1.52678 ; 30.935 ; OK
2389 ; 4.778000 ; 1.01784 ; 31.023 ; OK
2390 ; 4.780000 ; 0.18859 ; 31.077 ; OK
2391 ; 4.782000 ; -0.22013 ; 31.030 ; OK
2392 ; 4.784000 ; -0.39171 ; 31.092 ; OK
2393 ; 4.786000 ; -0.46194 ; 31.094 ; OK
2394 ; 4.788000 ; -0.85567 ; 31.042 ; OK
2395 ; 4.790000 ; -0.57880 ; 30.994 ; OK
2396 ; 4.792000 ; 0.02434 ; 31.080 ; OK
2397 ; 4.794000 ; 0.17296 ; 31.085 ; OK
2398 ; 4.796000 ; -0.14313 ; 31.094 ; OK
2399 ; 4.798000 ; -0.03964 ; 31.128 ; OK
2400 ; 4.800000 ; -0.78410 ; 31.126 ; OK
2401 ; 4.802000 ; -1.43345 ; 31.111 ; OK
2402 ; 4.804000 ; -1.99129 ; 31.131 ; OK
2403 ; 4.806000 ; -2.12795 ; 31.133 ; OK
2404 ; 4.808000 ; -1.76114 ; 31.132 ; OK
2405 ; 4.810000 ; -2.43578 ; 31.103 ; OK
2406 ; 4.812000 ; -2.40408 ; 31.068 ; OK
2407 ; 4.814000 ; -2.21642 ; 31.135 ; OK
2408 ; 4.816000 ; -2.21154 ; 31.180 ; OK
2409 ; 4.818000 ; -0.59601 ; 31.196 ; OK
2410 ; 4.820000 ; -1.38662 ; 31.103 ; OK
2411 ; 4.822000 ; -0.72754 ; 31.144 ; OK
2412 ; 4.824000 ; -1.52536 ; 31.101 ; OK
2413 ; 4.826000 ; -1.98920 ; 31.227 ; OK
2414 ; 4.828000 ; -2.84430 ; 31.130 ; OK
2415 ; 4.830000 ; -2.55843 ; 31.143 ; OK
2416 ; 4.832000 ; -2.53252 ; 31.130 ; OK
2417 ; 4.834000 ; -2.28720 ; 31.214 ; OK
2418 ; 4.836000 ; -1.59766 ; 31.175 ; OK
2419 ; 4.838000 ; -0.92043 ; 31.198 ; OK
2420 ; 4.840000 ; -0.46849 ; 31.163 ; OK
2421 ; 4.842000 ; -0.52970 ; 31.169 ; OK
2422 ; 4.844000 ; -0.24154 ; 31.243 ; OK
2423 ; 4.846000 ; -0.31685 ; 31.214 ; OK
2424 ; 4.848000 ; -0.46138 ; 31.161 ; OK
2425 ; 4.850000 ; -0.54452 ; 31.178 ; OK
2426 ; 4.852000 ; -0.91002 ; 31.161 ; OK
2427 ; 4.854000 ; -1.11734 ; 31.192 ; OK
2428 ; 4.856000 ; -1.21270 ; 31.151 ; OK
2429 ; 4.858000 ; -0.50714 ; 31.244 ; OK
2430 ; 4.860000 ; -0.03806 ; 31.181 ; OK
2431 ; 4.862000 ; 0.67096 ; 31.274 ; OK
2432 ; 4.864000 ; 1.11161 ; 31.219 ; OK
2433 ; 4.866000 ; 1.49967 ; 31.313 ; OK
2434 ; 4.868000 ; 1.56452 ; 31.246 ; OK
2435 ; 4.870000 ; 1.86739 ; 31.254 ; OK
2436 ; 4.872000 ; 1.68129 ; 31.187 ; OK
2437 ; 4.874000 ; 0.41280 ; 31.295 ; OK
2438 ; 4.876000 ; 0.64613 ; 31.239 ; OK
2439 ; 4.878000 ; 0.93537 ; 31.269 ; OK
2440 ; 4.880000 ; 1.19487 ; 31.310 ; OK
2441 ; 4.882000 ; 1.61360 ; 31.239 ; OK
2442 ; 4.884000 ; 1.45745 ; 31.234 ; OK
2443 ; 4.886000 ; 2.22397 ; 31.245 ; OK
2444 ; 4.888000 ; 2.64302 ; 31.302 ; OK
2445 ; 4.890000 ; 3.06644 ; 31.413 ; OK
2446 ; 4.892000 ; 2.50301 ; 31.256 ; OK
2447 ; 4.894000 ; 2.59314 ; 31.270 ; OK
2448 ; 4.896000 ; 1.81161 ; 31.331 ; OK
2449 ; 4.898000 ; 1.00175 ; 31.304 ; OK
2450 ; 4.900000 ; 0.94475 ; 31.251 ; OK
2451 ; 4.902000 ; 1.18127 ; 31.303 ; OK
2452 ; 4.904000 ; 1.31072 ; 31.298 ; OK
2453 ; 4.906000 ; 1.18649 ; 31.390 ; OK
2454 ; 4.908000 ; 1.68953 ; 31.196 ; OK
2455 ; 4.910000 ; 2.35327 ; 31.287 ; OK
2456 ; 4.912000 ; 2.24404 ; 31.190 ; OK
2457 ; 4.914000 ; 1.50001 ; 31.374 ; OK
2458 ; 4.916000 ; 1.89214 ; 31.317 ; OK
2459 ; 4.918000 ; 1.03535 ; 31.240 ; OK
2460 ; 4.920000 ; 0.83568 ; 31.382 ; OK
2461 ; 4.922000 ; 0.28780 ; 31.269 ; OK
2462 ; 4.924000 ; -0.77773 ; 31.317 ; OK
2463 ; 4.926000 ; -0.68157 ; 31.313 ; OK
2464 ; 4.928000 ; -0.56724 ; 31.432 ; OK
2465 ; 4.930000 ; -0.13243 ; 31.390 ; OK
2466 ; 4.932000 ; -0.22098 ; 31.413 ; OK
2467 ; 4.934000 ; 0.12278 ; 31.376 ; OK
2468 ; 4.936000 ; 0.01869 ; 31.407 ; OK
2469 ; 4.938000 ; -0.02337 ; 31.408 ; OK
2470 ; 4.940000 ; -0.45693 ; 31.379 ; OK
2471 ; 4.942000 ; -0.77345 ; 31.358 ; OK
2472 ; 4.944000 ; -1.74234 ; 31.486 ; OK
2473 ; 4.946000 ; -2.11912 ; 31.400 ; OK
2474 ; 4.948000 ; -2.61354 ; 31.362 ; OK
2475 ; 4.950000 ; -2.34981 ; 31.374 ; OK
2476 ; 4.952000 ; -2.02863 ; 31.444 ; OK
2477 ; 4.954000 ; -1.46127 ; 31.384 ; OK
2478 ; 4.956000 ; -1.56720 ; 31.509 ; OK
2479 ; 4.958000 ; -1.59600 ; 31.337 ; OK
2480 ; 4.960000 ; -1.47585 ; 31.346 ; OK
2481 ; 4.962000 ; -1.26849 ; 31.387 ; OK
2482 ; 4.964000 ; -2.02266 ; 31.427 ; OK
2483 ; 4.966000 ; -2.60346 ; 31.393 ; OK
2484 ; 4.968000 ; -2.42010 ; 31.448 ; OK
2485 ; 4.970000 ; -2.41712 ; 31.339 ; OK
2486 ; 4.972000 ; -2.60712 ; 31.469 ; OK
2487 ; 4.974000 ; -2.19742 ; 31.410 ; OK
2488 ; 4.976000 ; -2.13220 ; 31.462 ; OK
2489 ; 4.978000 ; -0.95107 ; 31.480 ; OK
2490 ; 4.980000 ; -1.37338 ; 31.387 ; OK
2491 ; 4.982000 ; -0.58617 ; 31.454 ; OK
2492 ; 4.984000 ; -0.43348 ; 31.404 ; OK
2493 ; 4.986000 ; -0.74867 ; 31.473 ; OK
2494 ; 4.988000 ; -0.90818 ; 31.548 ; OK
2495 ; 4.990000 ; -1.00628 ; 31.433 ; OK
2496 ; 4.992000 ; -1.66538 ; 31.476 ; OK
2497 ; 4.994000 ; -1.20245 ; 31.455 ; OK
2498 ; 4.996000 ; -1.12185 ; 31.477 ; OK
2499 ; 4.998000 ; -0.40366 ; 31.479 ; OK
2500 ; 5.000000 ; 0.29919 ; 31.525 ; OK
2501 ; 5.002000 ; 0.55328 ; 31.439 ; OK
2502 ; 5.004000 ; 0.94349 ; 31.517 ; OK
2503 ; 5.006000 ; 1.41346 ; 31.548 ; OK
2504 ; 5.008000 ; 1.69340 ; 31.564 ; OK
2505 ; 5.010000 ; 1.03590 ; 31.471 ; OK
2506 ; 5.012000 ; 0.96724 ; 31.550 ; OK
2507 ; 5.014000 ; 0.49293 ; 31.642 ; OK
2508 ; 5.016000 ; 0.32685 ; 31.582 ; OK
2509 ; 5.018000 ; 0.40614 ; 31.555 ; OK
2510 ; 5.020000 ; 1.09870 ; 31.544 ; OK
2511 ; 5.022000 ; 1.14100 ; 31.716 ; OK
2512 ; 5.024000 ; 2.16978 ; 31.551 ; OK
2513 ; 5.026000 ; 2.68311 ; 31.531 ; OK
2514 ; 5.028000 ; 2.99677 ; 31.574 ; OK
2515 ; 5.030000 ; 2.50463 ; 31.547 ; OK
2516 ; 5.032000 ; 2.37026 ; 31.557 ; OK
2517 ; 5.034000 ; 2.05242 ; 31.607 ; OK
2518 ; 5.036000 ; 1.78102 ; 31.521 ; OK
2519 ; 5.038000 ; 1.55251 ; 31.503 ; OK
2520 ; 5.040000 ; 1.54170 ; 31.598 ; OK
2521 ; 5.042000 ; 0.93356 ; 31.609 ; OK
2522 ; 5.044000 ; 1.63985 ; 31.577 ; OK
2523 ; 5.046000 ; 2.00480 ; 31.604 ; OK
2524 ; 5.048000 ; 1.71662 ; 31.600 ; OK
2525 ; 5.050000 ; 2.16586 ; 31.660 ; OK
2526 ; 5.052000 ; 2.59273 ; 31.670 ; OK
2527 ; 5.054000 ; 2.12587 ; 31.582 ; OK
2528 ; 5.056000 ; 1.42918 ; 31.638 ; OK
2529 ; 5.058000 ; 0.88373 ; 31.586 ; OK
2530 ; 5.060000 ; 0.96845 ; 31.570 ; OK
2531 ; 5.062000 ; 0.21108 ; 31.634 ; OK
2532 ; 5.064000 ; -0.06992 ; 31.642 ; OK
2533 ; 5.066000 ; -0.13921 ; 31.622 ; OK
2534 ; 5.068000 ; -0.27731 ; 31.602 ; OK
2535 ; 5.070000 ; 0.13442 ; 31.656 ; OK
2536 ; 5.072000 ; 0.03235 ; 31.671 ; OK
2537 ; 5.074000 ; 0.59367 ; 31.683 ; OK
2538 ; 5.076000 ; 0.26322 ; 31.612 ; OK
2539 ; 5.078000 ; 0.07355 ; 31.635 ; OK
2540 ; 5.080000 ; -0.67749 ; 31.634 ; OK
2541 ; 5.082000 ; -1.29529 ; 31.708 ; OK
2542 ; 5.084000 ; -1.35032 ; 31.626 ; OK
2543 ; 5.086000 ; -2.21558 ; 31.723 ; OK
2544 ; 5.088000 ; -1.97913 ; 31.715 ; OK
2545 ; 5.090000 ; -1.97833 ; 31.671 ; OK
2546 ; 5.092000 ; -1.74724 ; 31.668 ; OK
2547 ; 5.094000 ; -1.26993 ; 31.705 ; OK
2548 ; 5.096000 ; -1.08727 ; 31.668 ; OK
2549 ; 5.098000 ; -1.43099 ; 31.703 ; OK
2550 ; 5.100000 ; -1.05937 ; 31.689 ; OK
2551 ; 5.102000 ; -1.68715 ; 31.695 ; OK
2552 ; 5.104000 ; -2.12437 ; 31.581 ; OK
2553 ; 5.106000 ; -2.13745 ; 31.668 ; OK
2554 ; 5.108000 ; -2.61067 ; 31.665 ; OK
2555 ; 5.110000 ; -2.64400 ; 31.758 ; OK
2556 ; 5.112000 ; -999.0 ; 31.683 ; ERR
2557 ; 5.114000 ; -2.41719 ; 31.735 ; OK
2558 ; 5.116000 ; -2.14237 ; 31.768 ; OK
2559 ; 5.118000 ; -1.06484 ; 31.685 ; OK
2560 ; 5.120000 ; -0.84836 ; 31.787 ; OK
2561 ; 5.122000 ; -0.68289 ; 31.785 ; OK
2562 ; 5.124000 ; -0.85040 ; 31.749 ; OK
2563 ; 5.126000 ; -0.74399 ; 31.785 ; OK
2564 ; 5.128000 ; -1.15856 ; 31.699 ; OK
2565 ; 5.130000 ; -1.55765 ; 31.777 ; OK
2566 ; 5.132000 ; -1.76247 ; 31.820 ; OK
2567 ; 5.134000 ; -1.23277 ; 31.815 ; OK
2568 ; 5.136000 ; -1.25671 ; 31.730 ; OK
2569 ; 5.138000 ; -0.44453 ; 31.741 ; OK
2570 ; 5.140000 ; -0.48142 ; 31.829 ; OK
2571 ; 5.142000 ; 0.36509 ; 31.775 ; OK
2572 ; 5.144000 ; 0.81968 ; 31.782 ; OK
2573 ; 5.146000 ; 0.97053 ; 31.777 ; OK
2574 ; 5.148000 ; 1.22518 ; 31.784 ; OK
2575 ; 5.150000 ; 1.01150 ; 31.839 ; OK
2576 ; 5.152000 ; 0.25815 ; 31.877 ; OK
2577 ; 5.154000 ; 0.13244 ; 31.899 ; OK
2578 ; 5.156000 ; 0.46238 ; 31.769 ; OK
2579 ; 5.158000 ; 0.58700 ; 31.778 ; OK
2580 ; 5.160000 ; 0.88454 ; 31.780 ; OK
2581 ; 5.162000 ; 1.86678 ; 31.780 ; OK
2582 ; 5.164000 ; 1.92517 ; 31.727 ; OK
2583 ; 5.166000 ; 2.42583 ; 31.779 ; OK
2584 ; 5.168000 ; 2.21920 ; 31.824 ; OK
2585 ; 5.170000 ; 3.17128 ; 31.853 ; OK
2586 ; 5.172000 ; 2.47705 ; 31.837 ; OK
2587 ; 5.174000 ; 2.59346 ; 31.784 ; OK
2588 ; 5.176000 ; 1.67606 ; 31.801 ; OK
2589 ; 5.178000 ; 1.26559 ; 31.811 ; OK
2590 ; 5.180000 ; 1.32466 ; 31.991 ; OK
2591 ; 5.182000 ; 1.15782 ; 31.803 ; OK
2592 ; 5.184000 ; 1.58380 ; 31.872 ; OK
2593 ; 5.186000 ; 1.78137 ; 31.978 ; OK
2594 ; 5.188000 ; 2.50067 ; 31.839 ; OK
2595 ; 5.190000 ; 2.19395 ; 31.816 ; OK
2596 ; 5.192000 ; 2.72472 ; 31.863 ; OK
2597 ; 5.194000 ; 2.31552 ; 31.877 ; OK
2598 ; 5.196000 ; 2.10697 ; 31.905 ; OK
2599 ; 5.198000 ; 1.26560 ; 32.000 ; OK
2600 ; 5.200000 ; 1.02892 ; 31.946 ; OK
2601 ; 5.202000 ; 0.03366 ; 31.967 ; OK
2602 ; 5.204000 ; 0.07659 ; 31.961 ; OK
2603 ; 5.206000 ; 0.12646 ; 31.903 ; OK
2604 ; 5.208000 ; 0.52567 ; 31.870 ; OK
2605 ; 5.210000 ; 0.80368 ; 31.888 ; OK
2606 ; 5.212000 ; 0.38108 ; 31.965 ; OK
2607 ; 5.214000 ; 0.88856 ; 31.978 ; OK
2608 ; 5.216000 ; 0.79097 ; 31.990 ; OK
2609 ; 5.218000 ; 0.19583 ; 31.933 ; OK
2610 ; 5.220000 ; -0.41847 ; 32.002 ; OK
2611 ; 5.222000 ; -0.69488 ; 31.859 ; OK
2612 ; 5.224000 ; -1.83407 ; 31.836 ; OK
2613 ; 5.226000 ; -1.68933 ; 31.985 ; OK
2614 ; 5.228000 ; -2.27811 ; 31.980 ; OK
2615 ; 5.230000 ; -1.71478 ; 31.964 ; OK
2616 ; 5.232000 ; -1.41906 ; 31.951 ; OK
2617 ; 5.234000 ; -1.42707 ; 31.926 ; OK
2618 ; 5.236000 ; -0.89800 ; 31.994 ; OK
2619 ; 5.238000 ; -0.87181 ; 31.933 ; OK
2620 ; 5.240000 ; -1.07210 ; 31.975 ; OK
2621 ; 5.242000 ; -1.62396 ; 32.044 ; OK
2622 ; 5.244000 ; -1.94832 ; 31.901 ; OK
2623 ; 5.246000 ; -2.59507 ; 31.973 ; OK
2624 ; 5.248000 ; -2.31008 ; 32.022 ; OK
2625 ; 5.250000 ; -2.89630 ; 31.983 ; OK
2626 ; 5.252000 ; -2.78028 ; 32.044 ; OK
2627 ; 5.254000 ; -2.48807 ; 32.079 ; OK
2628 ; 5.256000 ; -2.04983 ; 32.056 ; OK
2629 ; 5.258000 ; -1.39619 ; 31.890 ; OK
2630 ; 5.260000 ; -1.09622 ; 32.079 ; OK
2631 ; 5.262000 ; -0.97480 ; 31.967 ; OK
2632 ; 5.264000 ; -1.43886 ; 32.056 ; OK
2633 ; 5.266000 ; -1.38433 ; 32.085 ; OK
2634 ; 5.268000 ; -1.57091 ; 32.044 ; OK
2635 ; 5.270000 ; -1.64919 ; 32.065 ; OK
2636 ; 5.272000 ; -1.99302 ; 32.074 ; OK
2637 ; 5.274000 ; -1.95972 ; 31.966 ; OK
2638 ; 5.276000 ; -1.65878 ; 32.020 ; OK
2639 ; 5.278000 ; -0.98358 ; 32.048 ; OK
2640 ; 5.280000 ; -0.42386 ; 32.121 ; OK
2641 ; 5.282000 ; -0.18067 ; 32.155 ; OK
2642 ; 5.284000 ; 0.24186 ; 31.959 ; OK
2643 ; 5.286000 ; 0.36699 ; 32.087 ; OK
2644 ; 5.288000 ; 0.85899 ; 32.103 ; OK
2645 ; 5.290000 ; 0.87990 ; 32.107 ; OK
2646 ; 5.292000 ; 0.81932 ; 32.074 ; OK
2647 ; 5.294000 ; -0.21421 ; 32.098 ; OK
2648 ; 5.296000 ; -0.01751 ; 32.114 ; OK
2649 ; 5.298000 ; 0.10826 ; 32.092 ; OK
2650 ; 5.300000 ; 1.61098 ; 32.084 ; OK
2651 ; 5.302000 ; 1.04319 ; 32.096 ; OK
2652 ; 5.304000 ; 1.66414 ; 32.162 ; OK
2653 ; 5.306000 ; 1.90525 ; 32.057 ; OK
2654 ; 5.308000 ; 2.94513 ; 32.221 ; OK
2655 ; 5.310000 ; 2.60260 ; 32.007 ; OK
2656 ; 5.312000 ; 1.92211 ; 32.118 ; OK
2657 ; 5.314000 ; 1.91434 ; 32.187 ; OK
2658 ; 5.316000 ; 1.26734 ; 32.011 ; OK
2659 ; 5.318000 ; 1.20043 ; 32.192 ; OK
2660 ; 5.320000 ; 1.20157 ; 32.150 ; OK
2661 ; 5.322000 ; 1.20779 ; 32.190 ; OK
2662 ; 5.324000 ; 1.60328 ; 32.159 ; OK
2663 ; 5.326000 ; 1.95663 ; 32.161 ; OK
2664 ; 5.328000 ; 2.50284 ; 32.190 ; OK
2665 ; 5.330000 ; 2.60784 ; 32.190 ; OK
2666 ; 5.332000 ; 2.67694 ; 32.173 ; OK
2667 ; 5.334000 ; 2.35910 ; 32.182 ; OK
2668 ; 5.336000 ; 1.77957 ; 32.178 ; OK
2669 ; 5.338000 ; 1.44867 ; 32.164 ; OK
2670 ; 5.340000 ; 0.59930 ; 32.169 ; OK
2671 ; 5.342000 ; 0.75226 ; 32.197 ; OK
2672 ; 5.344000 ; 0.45932 ; 32.115 ; OK
2673 ; 5.346000 ; 0.64252 ; 32.198 ; OK
2674 ; 5.348000 ; 0.94872 ; 32.136 ; OK
2675 ; 5.350000 ; 0.55226 ; 32.120 ; OK
2676 ; 5.352000 ; 0.76941 ; 32.192 ; OK
2677 ; 5.354000 ; 1.06887 ; 32.164 ; OK
2678 ; 5.356000 ; 0.91204 ; 32.150 ; OK
2679 ; 5.358000 ; -0.23339 ; 32.252 ; OK
2680 ; 5.360000 ; -0.83858 ; 32.241 ; OK
2681 ; 5.362000 ; -0.81154 ; 32.223 ; OK
2682 ; 5.364000 ; -1.48280 ; 32.296 ; OK
2683 ; 5.366000 ; -1.34435 ; 32.117 ; OK
2684 ; 5.368000 ; -1.43388 ; 32.236 ; OK
2685 ; 5.370000 ; -1.47583 ; 32.209 ; OK
2686 ; 5.372000 ; -1.06768 ; 32.234 ; OK
2687 ; 5.374000 ; -0.98341 ; 32.223 ; OK
2688 ; 5.376000 ; -0.93821 ; 32.222 ; OK
2689 ; 5.378000 ; -0.93863 ; 32.337 ; OK
2690 ; 5.380000 ; -1.08954 ; 32.239 ; OK
2691 ; 5.382000 ; -0.94666 ; 32.346 ; OK
2692 ; 5.384000 ; -2.02481 ; 32.234 ; OK
2693 ; 5.386000 ; -2.07358 ; 32.271 ; OK
2694 ; 5.388000 ; -2.70053 ; 32.352 ; OK
2695 ; 5.390000 ; -2.92659 ; 32.307 ; OK
2696 ; 5.392000 ; -2.36257 ; 32.332 ; OK
2697 ; 5.394000 ; -2.41703 ; 32.319 ; OK
2698 ; 5.396000 ; -1.77945 ; 32.328 ; OK
2699 ; 5.398000 ; -1.53416 ; 32.286 ; OK
2700 ; 5.400000 ; -1.09430 ; 32.263 ; OK
2701 ; 5.402000 ; -1.52464 ; 32.389 ; OK
2702 ; 5.404000 ; NaN ; 32.338 ; ERR
2703 ; 5.406000 ; -1.33624 ; 32.344 ; OK
2704 ; 5.408000 ; -1.75627 ; 32.325 ; OK
2705 ; 5.410000 ; -2.53670 ; 32.353 ; OK
2706 ; 5.412000 ; -2.13108 ; 32.307 ; OK
2707 ; 5.414000 ; -2.07388 ; 32.342 ; OK
2708 ; 5.416000 ; -1.46829 ; 32.286 ; OK
