time_s,mV
18.805556,0.513509
18.808333,0.403379
18.811111,0.37324
18.813889,0.383253
18.816667,0.508523
18.819444,0.527275
18.822222,0.546108
18.825,0.605795
18.827778,0.494742
18.830556,0.467583
18.833333,0.360528
18.836111,0.461586
18.838889,0.541486
18.841667,0.644968
18.844444,0.573023
18.847222,0.527268
18.85,0.510203
18.852778,0.449757
18.855556,0.394069
18.858333,0.497685
18.861111,0.566754
18.863889,0.506524
18.866667,0.468093
18.869444,0.427685
18.872222,0.338301
18.875,0.35195
18.877778,0.348414
18.880556,0.455038
18.883333,0.448558
18.886111,0.424475
18.888889,0.387095
18.891667,0.229846
18.894444,0.237162
18.897222,0.262178
18.9,0.368365
18.902778,0.409089
18.905556,0.347445
18.908333,0.316148
18.911111,0.221377
18.913889,0.163323
18.916667,0.253506
18.919444,0.264695
18.922222,0.325271
18.925,0.303966
18.927778,0.281253
18.930556,0.217251
18.933333,0.179227
18.936111,0.213983
18.938889,0.270995
18.941667,0.363798
18.944444,0.378866
18.947222,0.290147
18.95,0.194143
18.952778,0.179624
18.955556,0.193699
18.958333,0.292066
18.961111,0.302998
18.963889,0.338317
18.966667,0.256942
18.969444,0.262196
18.972222,0.203237
18.975,0.141822
18.977778,0.271533
18.980556,0.354541
18.983333,0.367844
18.986111,0.286772
18.988889,0.281348
18.991667,0.23518
18.994444,0.248974
18.997222,0.263032
19.0,0.284713
19.002778,0.342161
19.005556,0.326057
19.008333,0.29171
19.011111,0.201425
19.013889,0.213542
19.016667,0.242807
19.019444,0.288785
19.022222,0.311721
19.025,0.342827
19.027778,0.291259
19.030556,0.274607
19.033333,0.206969
19.036111,0.202011
19.038889,0.332023
19.041667,0.381871
19.044444,0.362736
19.047222,0.282601
19.05,0.242783
19.052778,0.208663
19.055556,0.266968
19.058333,0.274863
19.061111,0.392184
19.063889,0.379685
19.066667,0.342821
19.069444,0.268587
19.072222,0.197208
19.075,0.213447
19.077778,0.253741
19.080556,0.347267
19.083333,0.343132
19.086111,0.364339
19.088889,0.248186
19.091667,0.212883
19.094444,0.171897
19.097222,0.290254
19.1,0.387131
19.102778,0.389628
19.105556,0.388648
19.108333,0.286019
19.111111,0.26077
19.113889,0.21841
19.116667,0.294339
19.119444,0.35674
19.122222,0.426055
19.125,0.350021
19.127778,0.325816
19.130556,0.265107
19.133333,0.237481
19.136111,0.270798
19.138889,0.281334
19.141667,0.345651
19.144444,0.380884
19.147222,0.357447
19.15,0.301355
19.152778,0.199784
19.155556,0.304804
19.158333,0.281219
19.161111,0.40307
19.163889,0.358909
19.166667,0.312561
19.169444,0.282484
19.172222,0.217007
19.175,0.282965
19.177778,0.360356
19.180556,0.322761
19.183333,0.344201
19.186111,0.359167
19.188889,0.266933
19.191667,0.235499
19.194444,0.24601
19.197222,0.282674
19.2,0.327463
19.202778,0.383042
19.205556,0.368367
19.208333,0.312469
19.211111,0.21103
19.213889,0.271309
19.216667,0.269922
19.219444,0.291641
19.222222,0.357475
19.225,0.38736
19.227778,0.331535
19.230556,0.243169
19.233333,0.228765
19.236111,0.312609
19.238889,0.306622
19.241667,0.359164
19.244444,0.376808
19.247222,0.303732
19.25,0.274817
19.252778,0.205563
19.255556,0.248011
19.258333,0.331557
19.261111,0.358948
19.263889,0.413731
19.266667,0.323665
19.269444,0.282098
19.272222,0.271711
19.275,0.252317
19.277778,0.295838
19.280556,0.366496
19.283333,0.412531
19.286111,0.358365
19.288889,0.338567
19.291667,0.286667
19.294444,0.235891
19.297222,0.284473
19.3,0.369544
19.302778,0.43608
19.305556,0.321715
19.308333,0.385126
19.311111,0.31251
19.313889,0.21451
19.316667,0.244537
19.319444,0.352556
19.322222,0.434529
19.325,0.367174
19.327778,0.332528
19.330556,0.313421
19.333333,0.246092
19.336111,0.299462
19.338889,0.364195
19.341667,0.3925
19.344444,0.383407
19.347222,0.323296
19.35,0.221373
19.352778,0.312588
19.355556,0.256719
19.358333,0.359721
19.361111,0.417504
19.363889,0.358377
19.366667,0.327003
19.369444,0.280961
19.372222,0.251706
19.375,0.26458
19.377778,0.378162
19.380556,0.310081
19.383333,0.387625
19.386111,0.350055
19.388889,0.284987
19.391667,0.280585
19.394444,0.260693
19.397222,0.280499
19.4,0.374646
19.402778,0.379189
19.405556,0.328783
19.408333,0.317985
19.411111,0.188494
19.413889,0.271711
19.416667,0.280887
19.419444,0.337877
19.422222,0.415865
19.425,0.362818
19.427778,0.350922
19.430556,0.246653
19.433333,0.269685
19.436111,0.298142
19.438889,0.340348
19.441667,0.374516
19.444444,0.480227
19.447222,0.407107
19.45,0.339151
19.452778,0.29995
19.455556,0.346845
19.458333,0.429356
19.461111,0.480406
19.463889,0.491308
19.466667,0.425767
19.469444,0.401573
19.472222,0.324103
19.475,0.314225
19.477778,0.384772
19.480556,0.480483
19.483333,0.450762
19.486111,0.43737
19.488889,0.292673
19.491667,0.343181
19.494444,0.29641
19.497222,0.333474
19.5,0.40088
19.502778,0.447294
19.505556,0.40878
19.508333,0.315727
19.511111,0.261664
19.513889,0.265471
19.516667,0.281133
19.519444,0.338928
19.522222,0.402458
19.525,0.406621
19.527778,0.302024
19.530556,0.292738
19.533333,0.193795
19.536111,0.262163
19.538889,0.370365
19.541667,0.390197
19.544444,0.343906
19.547222,0.294672
19.55,0.185892
19.552778,0.113029
19.555556,0.216486
19.558333,0.351631
19.561111,0.591929
19.563889,0.814125
19.566667,1.041228
19.569444,1.088571
19.572222,1.1962
19.575,1.140064
19.577778,1.074662
19.580556,0.855806
19.583333,0.577143
19.586111,0.380403
19.588889,0.132607
19.591667,0.024983
19.594444,0.089917
19.597222,0.074145
19.6,0.22631
19.602778,0.327063
19.605556,0.300667
19.608333,0.277632
19.611111,0.255113
19.613889,0.21185
19.616667,0.27867
19.619444,0.324977
19.622222,0.406335
19.625,0.357162
19.627778,0.354822
19.630556,0.292109
19.633333,0.245062
19.636111,0.276697
19.638889,0.338869
19.641667,0.368431
19.644444,0.416475
19.647222,0.365536
19.65,0.29276
19.652778,0.311838
19.655556,0.384805
19.658333,0.391113
19.661111,0.472133
19.663889,0.519446
19.666667,0.462906
19.669444,0.388024
19.672222,0.337761
19.675,0.402499
19.677778,0.505003
19.680556,0.565342
19.683333,0.588279
19.686111,0.555169
19.688889,0.514429
19.691667,0.496829
19.694444,0.446086
19.697222,0.573034
19.7,0.589739
19.702778,0.667785
19.705556,0.626377
19.708333,0.561778
19.711111,0.47262
19.713889,0.509636
19.716667,0.551096
19.719444,0.636114
19.722222,0.616581
19.725,0.572604
19.727778,0.559285
19.730556,0.524985
19.733333,0.439663
19.736111,0.450886
19.738889,0.555056
19.741667,0.584717
19.744444,0.548697
19.747222,0.458083
19.75,0.355317
19.752778,0.322562
19.755556,0.378447
19.758333,0.35164
19.761111,0.407961
19.763889,0.499136
19.766667,0.355069
19.769444,0.361608
19.772222,0.204852
19.775,0.262876
19.777778,0.314536
19.780556,0.336167
19.783333,0.381915
19.786111,0.38275
19.788889,0.227246
19.791667,0.21833
19.794444,0.18904
19.797222,0.245857
19.8,0.322583
19.802778,0.347776
19.805556,0.304569
19.808333,0.276753
19.811111,0.238671
19.813889,0.161779
19.816667,0.22867
19.819444,0.284994
19.822222,0.320517
19.825,0.255916
19.827778,0.280995
19.830556,0.18499
19.833333,0.145306
19.836111,0.226693
19.838889,0.322806
19.841667,0.281375
19.844444,0.321724
19.847222,0.313269
19.85,0.258415
19.852778,0.155711
19.855556,0.244449
19.858333,0.231084
19.861111,0.30119
19.863889,0.347015
19.866667,0.233531
19.869444,0.20765
19.872222,0.176264
19.875,0.20761
19.877778,0.25507
19.880556,0.362544
19.883333,0.309944
19.886111,0.26193
19.888889,0.228566
19.891667,0.201089
19.894444,0.158175
19.897222,0.177095
19.9,0.287956
19.902778,0.322486
19.905556,0.268594
19.908333,0.209682
19.911111,0.112062
19.913889,0.19448
19.916667,0.179822
19.919444,0.297209
19.922222,0.35314
19.925,0.322974
19.927778,0.200563
19.930556,0.254056
19.933333,0.137382
19.936111,0.092993
19.938889,0.247447
19.941667,0.294753
19.944444,0.291015
19.947222,0.205872
19.95,0.166271
19.952778,0.152846
19.955556,0.149981
19.958333,0.223261
19.961111,0.30561
19.963889,0.341617
19.966667,0.303551
19.969444,0.215977
19.972222,0.142341
19.975,0.111167
19.977778,0.24351
19.980556,0.360991
19.983333,0.307361
19.986111,0.182486
19.988889,0.124709
19.991667,0.127135
19.994444,0.163791
19.997222,0.144269
